Id,SalePrice
1461,123078.45257684917
1462,156944.40755733915
1463,182855.28234820193
1464,189799.16932273086
1465,188020.12151321044
1466,174094.2308242831
1467,175637.51551470076
1468,168550.74345914854
1469,182330.5889202997
1470,121133.06847311076
1471,198784.9713837865
1472,94564.20005381666
1473,95872.82247827835
1474,151401.5563845127
1475,130076.7602876909
1476,377008.257755939
1477,257334.70973333638
1478,291797.4390676693
1479,294629.8844666297
1480,436641.5987417396
1481,333916.265860331
1482,201881.8315818834
1483,166973.4431645174
1484,171761.49949134723
1485,176119.84530151452
1486,194315.06389968455
1487,338866.81529964134
1488,242108.48621628463
1489,196575.13450479318
1490,212503.49979465178
1491,189831.67670621155
1492,89637.99968349416
1493,193755.72405989462
1494,314598.2596636017
1495,310514.00531387696
1496,234759.26883756634
1497,178973.55923348037
1498,157193.22646867915
1499,156724.48156575678
1500,149952.1169424958
1501,170794.5967930359
1502,148518.0893255465
1503,281301.0716606723
1504,232959.38534016104
1505,224001.67072412057
1506,173918.94723431673
1507,236604.47957432788
1508,194321.66014928574
1509,158273.13137015043
1510,141108.75623346958
1511,141786.22407731405
1512,166708.73184076976
1513,139853.46208414767
1514,173972.23103655828
1515,196493.74436669148
1516,166843.40165727647
1517,157589.36483736176
1518,127695.08690941622
1519,222896.81155656464
1520,133297.2178534599
1521,134806.0571383876
1522,169705.4805321496
1523,102243.34101229494
1524,122577.05220188086
1525,124367.21161973051
1526,123572.66216895076
1527,95733.86531106314
1528,137168.81778543448
1529,144390.96608147293
1530,179097.31092460212
1531,109237.72726639509
1532,104581.58647479261
1533,144377.47728014234
1534,121338.73594563687
1535,173839.48197417596
1536,116757.84364830663
1537,73282.45603999552
1538,181591.00880257218
1539,216566.76852744448
1540,102069.84317120435
1541,150902.36913789454
1542,142299.08272608108
1543,226182.37380668847
1544,81833.30704619728
1545,105564.3219272082
1546,123648.36863015598
1547,134281.11024301604
1548,130174.70937132389
1549,107782.15716445314
1550,136849.55135836964
1551,118127.12576198424
1552,126968.84640387612
1553,152248.4742145129
1554,106533.38498506261
1555,166997.83987572076
1556,76290.44529133898
1557,99608.99876760827
1558,86933.7773217419
1559,89364.4821874399
1560,144651.20471632935
1561,124201.22931229218
1562,132360.24874333708
1563,119768.45240267956
1564,159959.2208650215
1565,149730.51588869718
1566,234384.20908835658
1567,71726.06489858507
1568,223370.8234064843
1569,134565.24842103542
1570,129464.53523275591
1571,129038.242257205
1572,154590.8630052873
1573,260382.1008721309
1574,120080.68754777672
1575,220591.07443750164
1576,217133.11008938705
1577,191371.649755813
1578,148721.15089637824
1579,142592.0982370967
1580,192251.4118420817
1581,144769.13100092617
1582,126543.20635678021
1583,333363.34728497884
1584,231684.5895507664
1585,142615.13552563288
1586,76909.94897606221
1587,99939.16441349742
1588,145817.96150146643
1589,94015.38493918665
1590,136696.29715370253
1591,96745.86271582209
1592,119335.58196866821
1593,128057.74890573965
1594,119982.03819783796
1595,112575.40058754665
1596,233866.29714219025
1597,174127.7937474868
1598,194149.5285496366
1599,184211.91120348955
1600,183276.62641963703
1601,73332.40979205836
1602,108748.04447321943
1603,91130.314353526
1604,277488.4763026652
1605,254293.44826941006
1606,167130.76994886404
1607,166027.8370950793
1608,213250.48887826616
1609,183442.11648746132
1610,153283.4074472992
1611,136152.0722894458
1612,161648.1122677891
1613,160355.61870979096
1614,126440.69952645495
1615,86043.3828385255
1616,74229.29558534206
1617,87635.79878599179
1618,129561.5399980507
1619,136328.90695846244
1620,153067.12156851267
1621,133935.98590588348
1622,137427.93985338262
1623,281500.908781195
1624,208661.8529011996
1625,126053.91049384233
1626,163591.7309149387
1627,189183.2599347788
1628,283183.6716292505
1629,178550.4911926402
1630,327119.9600060504
1631,208185.67124316303
1632,243771.11228306105
1633,168044.88609553946
1634,181905.2119564337
1635,182956.34769514098
1636,151921.9281801792
1637,181627.96018416382
1638,212926.60277434555
1639,176596.50184018898
1640,267264.4095005172
1641,177239.91304583603
1642,219586.0647697759
1643,224954.79343211718
1644,217655.017008477
1645,186886.23609069095
1646,156964.24470172508
1647,162145.6452790228
1648,128873.57065834437
1649,137749.58971703905
1650,122262.83400035396
1651,122485.10898782537
1652,96896.46727165431
1653,95113.70503883988
1654,150656.50536448683
1655,152090.61162259753
1656,145503.61613868753
1657,149534.24452933756
1658,145623.44528586447
1659,139815.7505523307
1660,153429.2658515257
1661,444401.57204901584
1662,383460.0377360398
1663,402473.2592584378
1664,438347.9461831631
1665,302377.53252103645
1666,333870.7478337583
1667,389470.6816875179
1668,334236.5018541419
1669,306465.75258684356
1670,353634.70040949073
1671,264739.3897950594
1672,406813.5781958767
1673,313099.35091885383
1674,249036.9532158531
1675,184197.17801323018
1676,186815.00247793432
1677,211390.46869412
1678,411795.3045785337
1679,374916.32840977644
1680,323587.50231177866
1681,236442.65093378443
1682,311313.0483041439
1683,174549.346090769
1684,175395.64729729766
1685,176602.36805493908
1686,173275.82980953602
1687,167084.7160236616
1688,188417.83840264616
1689,191437.22971284413
1690,191097.54167101037
1691,176597.66244965492
1692,282357.49084503105
1693,169067.76714906387
1694,183001.88127100174
1695,165319.72930023345
1696,283115.1165298626
1697,170155.72694142838
1698,370744.18483845773
1699,327971.06867452053
1700,245981.33797318963
1701,262549.6285090382
1702,261685.34446819418
1703,262097.77965495788
1704,302226.65501064993
1705,221422.19492978306
1706,403875.15817960654
1707,203795.79253926224
1708,202436.43850712312
1709,284116.0687306098
1710,215011.0008303826
1711,257345.65611822615
1712,251762.45856809505
1713,273382.7508418821
1714,221832.44777089803
1715,201962.6193531781
1716,189494.6929922823
1717,178862.6253117101
1718,131706.61305477048
1719,194896.4220134438
1720,252669.46207414693
1721,181560.00147780913
1722,126130.47450644978
1723,154991.8013655106
1724,210978.84545355602
1725,234859.1326699577
1726,185085.94885338534
1727,154054.38917071716
1728,184979.86691099484
1729,164884.67643507096
1730,159817.4391693125
1731,116111.30658131822
1732,128398.09842934189
1733,118781.90811015869
1734,126375.81623125735
1735,135379.45891415048
1736,114311.15503956056
1737,343225.2240528923
1738,211046.19990817775
1739,259928.98274977325
1740,190470.40301859347
1741,185300.51306862474
1742,168824.3169749084
1743,165735.62151320887
1744,304615.91001364455
1745,211217.96671224537
1746,207273.83263053795
1747,224913.5288612633
1748,218752.2154794651
1749,149766.97972160118
1750,138007.58535726368
1751,245282.82254320645
1752,119679.24633333061
1753,136302.30938674673
1754,200531.3651150678
1755,174155.85752989
1756,127701.58554161654
1757,122161.11870249525
1758,138564.18513382584
1759,169564.70596239823
1760,160025.2110640322
1761,148794.81646976047
1762,167879.27222607427
1763,175610.675592397
1764,111960.72037893112
1765,162865.79852458375
1766,178306.66660480291
1767,220521.6098054752
1768,144473.5713318074
1769,180991.3252901436
1770,141279.13573445828
1771,126362.4092718318
1772,130302.89836718902
1773,126071.16126389691
1774,129204.44513727356
1775,130415.12341199492
1776,110889.60926577866
1777,112652.12740395604
1778,136503.74535779023
1779,115433.81733818923
1780,190327.72009646302
1781,132434.58446905244
1782,90279.19064068941
1783,136968.6345735249
1784,95576.55374398481
1785,114191.22527163992
1786,134762.0182898523
1787,165312.32589148465
1788,59278.09857071273
1789,93346.88987766656
1790,81981.63056428499
1791,160469.3956239774
1792,154671.81307808522
1793,133301.09862074285
1794,145479.8075238557
1795,134145.1133634793
1796,125004.03941228705
1797,115572.20369494082
1798,119628.6605058591
1799,108735.06581181874
1800,120805.16902037703
1801,134013.3778774345
1802,155944.5753813536
1803,140450.0534340915
1804,139360.0479371938
1805,136345.0785368416
1806,113504.07303622435
1807,133794.79727447315
1808,119881.60916959289
1809,121833.55867607887
1810,154492.66669853948
1811,99853.78914358086
1812,98192.84800024968
1813,124235.20791252394
1814,90176.33706256497
1815,58136.25141607201
1816,93906.93403972943
1817,104440.81303144546
1818,145398.81617952627
1819,113478.99140508009
1820,69247.85769711087
1821,113699.89381496792
1822,151322.74922303174
1823,58358.317712960474
1824,131652.4549030925
1825,128240.00521199913
1826,94599.9748937238
1827,108400.07337809785
1828,137662.3108979542
1829,104950.01876245413
1830,140805.74177263165
1831,170076.11381127636
1832,97973.58685217147
1833,137360.6773492464
1834,124041.5776214609
1835,151853.06127338528
1836,126445.1802163192
1837,94517.36772956068
1838,127978.96226774984
1839,87531.88586445505
1840,146861.96314457073
1841,142991.98082269842
1842,73370.1936524263
1843,141793.2469527038
1844,131633.00785506825
1845,137994.29878664354
1846,158926.39525989682
1847,157729.4211247173
1848,59197.49665920016
1849,110949.06044307987
1850,116162.6918161149
1851,158163.06563062628
1852,131886.91302274953
1853,131378.25673364004
1854,179069.42172326
1855,147935.86858061823
1856,219559.85637690482
1857,168280.06519421504
1858,130130.41048482026
1859,122274.94649840346
1860,151821.22093047856
1861,122609.66069312456
1862,280928.93061877566
1863,272089.8444189291
1864,272089.8444189291
1865,332303.43759020715
1866,343009.8886591278
1867,249444.77823870908
1868,306551.7279566416
1869,205059.30646433186
1870,249754.0159231192
1871,258291.04967703574
1872,173788.76383481425
1873,230207.07518695068
1874,142945.870226616
1875,204167.0533116327
1876,189290.9007240683
1877,210487.70204163546
1878,216509.46782087622
1879,130058.93936162532
1880,134474.1116423941
1881,247410.09159576686
1882,260122.1765917213
1883,193042.01627672123
1884,208310.61761904307
1885,258664.06264761605
1886,306260.28754700324
1887,204255.08487124174
1888,290464.35505175614
1889,166193.574157488
1890,126264.51183252093
1891,137842.40098807152
1892,102533.5443955699
1893,129726.45468876297
1894,126009.2525648104
1895,138274.2656602353
1896,125073.9192690786
1897,114877.96898191737
1898,105967.64065686597
1899,136842.16352236425
1900,139261.36175730018
1901,164427.1398518626
1902,129477.03205939641
1903,208612.537941529
1904,131988.08729691524
1905,178680.81352269836
1906,156537.04535297182
1907,199981.63993746022
1908,112317.92660061688
1909,137150.13295242807
1910,124438.89389045729
1911,201114.6214538598
1912,292627.5720455253
1913,153868.32837435638
1914,72313.2631915819
1915,290625.8202762381
1916,70002.26573934573
1917,280295.73133217037
1918,138235.44606795415
1919,167696.88802430584
1920,155125.08149870404
1921,415900.71788049344
1922,327037.6447738296
1923,209130.00113885722
1924,219686.48543248733
1925,217575.49190789007
1926,401450.9577621013
1927,136481.16615451546
1928,158452.69050637365
1929,123380.49110557858
1930,128235.12332208981
1931,149053.05393934887
1932,137408.49336087395
1933,174493.8848899109
1934,182906.99763103214
1935,176279.31033931722
1936,185305.30237010962
1937,182306.51389459844
1938,165714.81572878617
1939,237794.4255716034
1940,186042.81211209053
1941,172256.54698757592
1942,182775.92479773978
1943,198654.94697603703
1944,346412.132395752
1945,369921.3103199134
1946,141997.62995015617
1947,298650.34674488753
1948,173026.2090921357
1949,250599.19918032558
1950,182354.59946379167
1951,259862.2247446737
1952,223259.22387009775
1953,163435.26716347566
1954,188153.49424565476
1955,129651.8696829224
1956,296915.243789627
1957,150658.14976836415
1958,328918.76847151504
1959,135974.56742140395
1960,109466.40887249076
1961,113310.33126848002
1962,96487.97613065351
1963,102320.29203825408
1964,107024.30812339552
1965,144859.45708971765
1966,150578.2633292383
1967,280594.9817489058
1968,412342.8372323731
1969,391197.41760861024
1970,426346.47278265725
1971,418964.31719151756
1972,388782.38157943735
1973,272970.79041478847
1974,324580.2331951374
1975,425437.96749228635
1976,279570.5423608807
1977,372454.8783046391
1978,371715.1311433881
1979,325764.6725839363
1980,187486.31827176356
1981,347420.50380349235
1982,215804.11250152113
1983,198593.806751827
1984,167929.70920216566
1985,223274.98838020343
1986,225736.21478385106
1987,171363.64464771945
1988,177343.40373308447
1989,193841.1965483821
1990,222770.6055510666
1991,211055.55046963473
1992,209450.20614656343
1993,169485.22881696525
1994,245586.73006846465
1995,185644.72651175878
1996,246407.28571472867
1997,333064.71414930816
1998,344672.61546186096
1999,258064.49932601658
2000,318347.2775446997
2001,269261.29230772867
2002,252143.58720218876
2003,266109.1108613539
2004,265176.00796837127
2005,216711.25937988493
2006,214945.99091380974
2007,258231.77076377656
2008,205112.96223323492
2009,186215.15235068565
2010,195906.60508923494
2011,140667.58611525455
2012,175530.2079607186
2013,183868.6573377439
2014,184101.72517153647
2015,200041.08298696845
2016,190414.4498390038
2017,196101.6244790336
2018,124436.04543261543
2019,137397.34570852583
2020,109422.05062394861
2021,112155.66343368965
2022,182947.392917702
2023,136993.9158260465
2024,227666.8369448721
2025,336711.75158099795
2026,171406.34853054286
2027,148632.87922794258
2028,156607.5830401507
2029,165831.19758058514
2030,264023.9464402055
2031,228595.68553954226
2032,250451.74722890073
2033,266032.2351650463
2034,160375.95929575874
2035,202417.79029169312
2036,192808.5209522936
2037,198818.91247351925
2038,282567.4786176513
2039,205538.77336953036
2040,285628.2581028684
2041,284029.84165794216
2042,195096.58829765895
2043,172994.4738384415
2044,168699.6992439087
2045,216641.912182909
2046,139313.56213208064
2047,147782.95885070387
2048,138621.6615891869
2049,135194.55180987774
2050,187352.51201041657
2051,104238.25703802265
2052,128930.39034108647
2053,148021.7060951087
2054,83686.10189960094
2055,156198.45193265632
2056,138340.7939041592
2057,122273.71587619721
2058,225735.08630188555
2059,129672.262559912
2060,171058.6170210874
2061,187933.5850863558
2062,131131.2284867035
2063,106973.82243461038
2064,140129.62426988038
2065,116349.52581518654
2066,165993.03770794938
2067,118247.33865365994
2068,141334.2122194441
2069,83508.45371469857
2070,108660.88186294037
2071,89161.51496961345
2072,126017.63455108032
2073,140905.62428236086
2074,185155.51552787796
2075,153323.1553212879
2076,126174.10411352762
2077,145270.2891891165
2078,124978.14220218702
2079,135608.12828828953
2080,116892.52997456306
2081,119435.13213151236
2082,119600.16643252372
2083,143608.942852369
2084,110213.55050558562
2085,120270.79209062448
2086,126021.99434121845
2087,131607.58531441021
2088,90451.50381622379
2089,76011.57278236962
2090,125110.63062637889
2091,119207.22698268418
2092,127827.57182272022
2093,121513.67233235532
2094,119068.20597519548
2095,160604.81360728623
2096,79502.27229531035
2097,88387.81969156345
2098,148365.09809975277
2099,66631.59796562893
2100,103798.74759152505
2101,126341.46059485507
2102,136071.1575605119
2103,102039.59899158892
2104,129361.83631113885
2105,122961.69982871626
2106,66767.33824787578
2107,225193.41263973518
2108,117507.61437399949
2109,112373.50570114297
2110,132356.90263152088
2111,163142.72729295096
2112,133456.43454080765
2113,117827.42472309244
2114,107675.38370935206
2115,155966.71179122847
2116,121618.61517158724
2117,148914.20809908162
2118,118053.07359153221
2119,106019.27641368259
2120,108156.88422170831
2121,88915.63883737152
2122,97995.68597808832
2123,87229.32973046404
2124,165256.89171655205
2125,129157.68005983482
2126,141435.17874618378
2127,142060.13838823032
2128,119529.04473824134
2129,106358.18195200751
2130,147643.70630398445
2131,150249.80547526712
2132,121258.41257731983
2133,124660.8741646673
2134,120203.87000127746
2135,100495.71322442153
2136,71962.00498421362
2137,119768.81595108661
2138,141486.86701682242
2139,153795.4457572653
2140,139986.4002127124
2141,140342.5769656359
2142,128589.6758152976
2143,139338.99731775402
2144,112546.71994605988
2145,139749.18865849805
2146,168297.12137117365
2147,145873.9336648716
2148,121272.8088494442
2149,139068.79987658336
2150,218950.42692681923
2151,114914.74653781226
2152,185797.48087273625
2153,160348.2933494671
2154,102618.59148032307
2155,131870.37467977538
2156,242104.61002413463
2157,230892.36360036902
2158,238156.81292436406
2159,211092.2308580215
2160,171709.58352418625
2161,250622.45233774037
2162,410143.12741717894
2163,350276.7043213833
2164,257706.65814181665
2165,178261.11068086076
2166,148998.94403436783
2167,222108.81462809458
2168,198329.18179752742
2169,194428.11325001682
2170,218393.8703476103
2171,148974.92937309403
2172,143460.9509368127
2173,163275.45162235957
2174,235573.3307953628
2175,313674.3853580682
2176,330193.8019157411
